version,W,ref_code,ref_class,map_code,map_class,count
v4,7,3,Forest,3,Forest,134443
v4,7,3,Forest,4,Urban,28509
v4,7,3,Forest,5,Water,11419
v4,7,3,Forest,6,Agriculture,2524
v4,7,3,Forest,7,Grass/Shrub,8352
v4,7,3,Forest,8,Wetland,4469
v4,7,3,Forest,9,Beaver,638
v4,7,3,Forest,10,Insect/Disease,1449
v4,7,4,Urban,1,Harvest,37
v4,7,4,Urban,2,Development,345
v4,7,4,Urban,3,Forest,2113
v4,7,4,Urban,4,Urban,4284
v4,7,4,Urban,5,Water,184
v4,7,4,Urban,6,Agriculture,608
v4,7,4,Urban,7,Grass/Shrub,417
v4,7,4,Urban,8,Wetland,86
v4,7,4,Urban,9,Beaver,9
v4,7,4,Urban,10,Insect/Disease,17
v4,7,5,Water,1,Harvest,1
v4,7,5,Water,2,Development,149
v4,7,5,Water,3,Forest,2035
v4,7,5,Water,4,Urban,9099
v4,7,5,Water,5,Water,16859
v4,7,5,Water,6,Agriculture,188
v4,7,5,Water,7,Grass/Shrub,263
v4,7,5,Water,8,Wetland,271
v4,7,5,Water,9,Beaver,33
v4,7,5,Water,10,Insect/Disease,38
v4,7,6,Agriculture,1,Harvest,1734
v4,7,6,Agriculture,2,Development,2152
v4,7,6,Agriculture,3,Forest,10413
v4,7,6,Agriculture,4,Urban,8179
v4,7,6,Agriculture,5,Water,810
v4,7,6,Agriculture,6,Agriculture,26532
v4,7,6,Agriculture,7,Grass/Shrub,7320
v4,7,6,Agriculture,8,Wetland,521
v4,7,6,Agriculture,9,Beaver,170
v4,7,6,Agriculture,10,Insect/Disease,62
v4,7,7,Grass/Shrub,1,Harvest,590
v4,7,7,Grass/Shrub,2,Development,1147
v4,7,7,Grass/Shrub,3,Forest,8524
v4,7,7,Grass/Shrub,4,Urban,5059
v4,7,7,Grass/Shrub,5,Water,848
v4,7,7,Grass/Shrub,6,Agriculture,2729
v4,7,7,Grass/Shrub,7,Grass/Shrub,8153
v4,7,7,Grass/Shrub,8,Wetland,903
v4,7,7,Grass/Shrub,9,Beaver,312
v4,7,7,Grass/Shrub,10,Insect/Disease,752
v4,7,8,Wetland,1,Harvest,200
v4,7,8,Wetland,2,Development,710
v4,7,8,Wetland,3,Forest,12077
v4,7,8,Wetland,4,Urban,4957
v4,7,8,Wetland,5,Water,2489
v4,7,8,Wetland,6,Agriculture,602
v4,7,8,Wetland,7,Grass/Shrub,5936
v4,7,8,Wetland,8,Wetland,3738
v4,7,8,Wetland,9,Beaver,796
v4,7,8,Wetland,10,Insect/Disease,1252
v4,7,9,Beaver,2,Development,1
v4,7,9,Beaver,3,Forest,18
v4,7,9,Beaver,4,Urban,11
v4,7,9,Beaver,5,Water,5
v4,7,9,Beaver,6,Agriculture,5
v4,7,9,Beaver,7,Grass/Shrub,8
v4,7,9,Beaver,8,Wetland,23
v4,7,9,Beaver,9,Beaver,20
v4,7,9,Beaver,10,Insect/Disease,2
v4,7,10,Insect/Disease,1,Harvest,9
v4,7,10,Insect/Disease,3,Forest,219
v4,7,10,Insect/Disease,4,Urban,134
v4,7,10,Insect/Disease,5,Water,25
v4,7,10,Insect/Disease,6,Agriculture,3
v4,7,10,Insect/Disease,7,Grass/Shrub,11
v4,7,10,Insect/Disease,8,Wetland,4
v4,7,10,Insect/Disease,9,Beaver,10
v4,7,10,Insect/Disease,10,Insect/Disease,20
v4,9,1,Harvest,1,Harvest,176
v4,9,1,Harvest,2,Development,155
v4,9,1,Harvest,3,Forest,934
v4,9,1,Harvest,4,Urban,292
v4,9,1,Harvest,5,Water,36
v4,9,1,Harvest,6,Agriculture,91
v4,9,1,Harvest,7,Grass/Shrub,100
v4,9,1,Harvest,8,Wetland,9
v4,9,1,Harvest,9,Beaver,44
v4,9,1,Harvest,10,Insect/Disease,284
v4,9,2,Development,1,Harvest,2
v4,9,2,Development,2,Development,11
v4,9,2,Development,3,Forest,7
v4,9,2,Development,4,Urban,11
v4,9,2,Development,6,Agriculture,39
v4,9,2,Development,7,Grass/Shrub,21
v4,9,2,Development,8,Wetland,13
v4,9,2,Development,10,Insect/Disease,3
v4,9,3,Forest,1,Harvest,490
v4,9,3,Forest,2,Development,588
v4,9,3,Forest,3,Forest,81236
v4,9,3,Forest,4,Urban,16904
v4,9,3,Forest,5,Water,6684
v4,9,3,Forest,6,Agriculture,1469
v4,9,3,Forest,7,Grass/Shrub,4898
v4,9,3,Forest,8,Wetland,2707
v4,9,3,Forest,9,Beaver,335
v4,9,3,Forest,10,Insect/Disease,779
v4,9,4,Urban,1,Harvest,20
v4,9,4,Urban,2,Development,162
v4,9,4,Urban,3,Forest,1195
v4,9,4,Urban,4,Urban,2408
v4,9,4,Urban,5,Water,83
v4,9,4,Urban,6,Agriculture,316
v4,9,4,Urban,7,Grass/Shrub,206
v4,9,4,Urban,8,Wetland,58
v4,9,4,Urban,9,Beaver,2
v4,9,4,Urban,10,Insect/Disease,7
v4,9,5,Water,1,Harvest,2
v4,9,5,Water,2,Development,90
v4,9,5,Water,3,Forest,1179
v4,9,5,Water,4,Urban,5349
v4,9,5,Water,5,Water,10060
v4,9,5,Water,6,Agriculture,102
v4,9,5,Water,7,Grass/Shrub,140
v4,9,5,Water,8,Wetland,145
v4,9,5,Water,9,Beaver,15
v4,9,5,Water,10,Insect/Disease,24
v4,9,6,Agriculture,1,Harvest,1021
v4,9,6,Agriculture,2,Development,1257
v4,9,6,Agriculture,3,Forest,6372
v4,9,6,Agriculture,4,Urban,4783
v4,9,6,Agriculture,5,Water,462
v4,9,6,Agriculture,6,Agriculture,16068
v4,9,6,Agriculture,7,Grass/Shrub,4361
v4,9,6,Agriculture,8,Wetland,291
v4,9,6,Agriculture,9,Beaver,77
v4,9,6,Agriculture,10,Insect/Disease,31
v4,9,7,Grass/Shrub,1,Harvest,344
v4,9,7,Grass/Shrub,2,Development,638
v4,9,7,Grass/Shrub,3,Forest,5062
v4,9,7,Grass/Shrub,4,Urban,3008
v4,9,7,Grass/Shrub,5,Water,470
v4,9,7,Grass/Shrub,6,Agriculture,1540
v4,9,7,Grass/Shrub,7,Grass/Shrub,4752
v4,9,7,Grass/Shrub,8,Wetland,479
v4,9,7,Grass/Shrub,9,Beaver,165
v4,9,7,Grass/Shrub,10,Insect/Disease,448
v4,9,8,Wetland,1,Harvest,92
v4,9,8,Wetland,2,Development,401
v4,9,8,Wetland,3,Forest,7092
v4,9,8,Wetland,4,Urban,2797
v4,9,8,Wetland,5,Water,1452
v4,9,8,Wetland,6,Agriculture,341
v4,9,8,Wetland,7,Grass/Shrub,3464
v4,9,8,Wetland,8,Wetland,2180
v4,9,8,Wetland,9,Beaver,442
v4,9,8,Wetland,10,Insect/Disease,704
v4,9,9,Beaver,2,Development,1
v4,9,9,Beaver,3,Forest,8
v4,9,9,Beaver,4,Urban,7
v4,9,9,Beaver,5,Water,3
v4,9,9,Beaver,6,Agriculture,3
v4,9,9,Beaver,7,Grass/Shrub,3
v4,9,9,Beaver,8,Wetland,11
v4,9,9,Beaver,9,Beaver,9
v4,9,9,Beaver,10,Insect/Disease,1
v4,9,10,Insect/Disease,1,Harvest,4
v4,9,10,Insect/Disease,3,Forest,124
v4,9,10,Insect/Disease,4,Urban,81
v4,9,10,Insect/Disease,5,Water,11
v4,9,10,Insect/Disease,6,Agriculture,5
v4,9,10,Insect/Disease,7,Grass/Shrub,1
v4,9,10,Insect/Disease,8,Wetland,2
v4,9,10,Insect/Disease,9,Beaver,7
v4,9,10,Insect/Disease,10,Insect/Disease,8
v5,1,1,Harvest,1,Harvest,15682
v5,1,1,Harvest,2,Development,961
v5,1,1,Harvest,3,Forest,116024
v5,1,1,Harvest,4,Urban,5334
v5,1,1,Harvest,5,Water,46
v5,1,1,Harvest,6,Agriculture,963
v5,1,1,Harvest,7,Grass/Shrub,12755
v5,1,1,Harvest,8,Wetland,7275
v5,1,1,Harvest,9,Beaver,24469
v5,1,1,Harvest,10,Insect/Disease,7039
v5,1,2,Development,1,Harvest,232
v5,1,2,Development,2,Development,723
v5,1,2,Development,3,Forest,1783
v5,1,2,Development,4,Urban,4141
v5,1,2,Development,5,Water,101
v5,1,2,Development,6,Agriculture,2830
v5,1,2,Development,7,Grass/Shrub,1398
v5,1,2,Development,8,Wetland,1399
v5,1,2,Development,9,Beaver,116
v5,1,2,Development,10,Insect/Disease,27
v5,1,3,Forest,1,Harvest,510062
v5,1,3,Forest,2,Development,50467
v5,1,3,Forest,3,Forest,5050604
v5,1,3,Forest,4,Urban,69671
v5,1,3,Forest,5,Water,18334
v5,1,3,Forest,6,Agriculture,49105
v5,1,3,Forest,7,Grass/Shrub,627914
v5,1,3,Forest,8,Wetland,287106
v5,1,3,Forest,9,Beaver,2040063
v5,1,3,Forest,10,Insect/Disease,349407
v5,1,4,Urban,1,Harvest,8149
v5,1,4,Urban,2,Development,17787
v5,1,4,Urban,3,Forest,45372
v5,1,4,Urban,4,Urban,381983
v5,1,4,Urban,5,Water,5816
v5,1,4,Urban,6,Agriculture,48808
v5,1,4,Urban,7,Grass/Shrub,13910
v5,1,4,Urban,8,Wetland,32380
v5,1,4,Urban,9,Beaver,14155
v5,1,4,Urban,10,Insect/Disease,2217
v5,1,5,Water,1,Harvest,566
v5,1,5,Water,2,Development,3061
v5,1,5,Water,3,Forest,19204
v5,1,5,Water,4,Urban,2666
v5,1,5,Water,5,Water,1337518
v5,1,5,Water,6,Agriculture,817
v5,1,5,Water,7,Grass/Shrub,2518
v5,1,5,Water,8,Wetland,30752
v5,1,5,Water,9,Beaver,33642
v5,1,5,Water,10,Insect/Disease,1508
v5,1,6,Agriculture,1,Harvest,11810
v5,1,6,Agriculture,2,Development,85784
v5,1,6,Agriculture,3,Forest,87990
v5,1,6,Agriculture,4,Urban,228639
v5,1,6,Agriculture,5,Water,4807
v5,1,6,Agriculture,6,Agriculture,2059762
v5,1,6,Agriculture,7,Grass/Shrub,138544
v5,1,6,Agriculture,8,Wetland,85603
v5,1,6,Agriculture,9,Beaver,3910
v5,1,6,Agriculture,10,Insect/Disease,2198
v5,1,7,Grass/Shrub,1,Harvest,24552
v5,1,7,Grass/Shrub,2,Development,67288
v5,1,7,Grass/Shrub,3,Forest,217333
v5,1,7,Grass/Shrub,4,Urban,197059
v5,1,7,Grass/Shrub,5,Water,2824
v5,1,7,Grass/Shrub,6,Agriculture,285402
v5,1,7,Grass/Shrub,7,Grass/Shrub,423480
v5,1,7,Grass/Shrub,8,Wetland,286953
v5,1,7,Grass/Shrub,9,Beaver,85222
v5,1,7,Grass/Shrub,10,Insect/Disease,16245
v5,1,8,Wetland,1,Harvest,18692
v5,1,8,Wetland,2,Development,21833
v5,1,8,Wetland,3,Forest,253455
v5,1,8,Wetland,4,Urban,64064
v5,1,8,Wetland,5,Water,71125
v5,1,8,Wetland,6,Agriculture,50974
v5,1,8,Wetland,7,Grass/Shrub,278062
v5,1,8,Wetland,8,Wetland,574364
v5,1,8,Wetland,9,Beaver,431254
v5,1,8,Wetland,10,Insect/Disease,61561
v5,1,9,Beaver,1,Harvest,80
v5,1,9,Beaver,2,Development,113
v5,1,9,Beaver,3,Forest,574
v5,1,9,Beaver,4,Urban,212
v5,1,9,Beaver,5,Water,406
v5,1,9,Beaver,6,Agriculture,392
v5,1,9,Beaver,7,Grass/Shrub,1361
v5,1,9,Beaver,8,Wetland,2378
v5,1,9,Beaver,9,Beaver,2873
v5,1,9,Beaver,10,Insect/Disease,288
v5,1,10,Insect/Disease,1,Harvest,10077
v5,1,10,Insect/Disease,2,Development,466
v5,1,10,Insect/Disease,3,Forest,15817
v5,1,10,Insect/Disease,4,Urban,652
v5,1,10,Insect/Disease,5,Water,60
v5,1,10,Insect/Disease,6,Agriculture,528
v5,1,10,Insect/Disease,7,Grass/Shrub,2650
v5,1,10,Insect/Disease,8,Wetland,2169
v5,1,10,Insect/Disease,9,Beaver,14163
v5,1,10,Insect/Disease,10,Insect/Disease,1816
v5,3,1,Harvest,1,Harvest,1675
v5,3,1,Harvest,2,Development,83
v5,3,1,Harvest,3,Forest,12777
v5,3,1,Harvest,4,Urban,591
v5,3,1,Harvest,5,Water,3
v5,3,1,Harvest,6,Agriculture,72
v5,3,1,Harvest,7,Grass/Shrub,1255
v5,3,1,Harvest,8,Wetland,765
v5,3,1,Harvest,9,Beaver,2636
v5,3,1,Harvest,10,Insect/Disease,776
v5,3,2,Development,1,Harvest,22
v5,3,2,Development,2,Development,67
v5,3,2,Development,3,Forest,205
v5,3,2,Development,4,Urban,401
v5,3,2,Development,5,Water,9
v5,3,2,Development,6,Agriculture,293
v5,3,2,Development,7,Grass/Shrub,147
v5,3,2,Development,8,Wetland,145
v5,3,2,Development,9,Beaver,7
v5,3,2,Development,10,Insect/Disease,2
v5,3,3,Forest,1,Harvest,55732
v5,3,3,Forest,2,Development,5753
v5,3,3,Forest,3,Forest,575671
v5,3,3,Forest,4,Urban,10022
v5,3,3,Forest,5,Water,2233
v5,3,3,Forest,6,Agriculture,5504
v5,3,3,Forest,7,Grass/Shrub,70750
v5,3,3,Forest,8,Wetland,32397
v5,3,3,Forest,9,Beaver,229376
v5,3,3,Forest,10,Insect/Disease,38600
v5,3,4,Urban,1,Harvest,573
v5,3,4,Urban,2,Development,1792
v5,3,4,Urban,3,Forest,2820
v5,3,4,Urban,4,Urban,43048
v5,3,4,Urban,5,Water,281
v5,3,4,Urban,6,Agriculture,3855
v5,3,4,Urban,7,Grass/Shrub,831
v5,3,4,Urban,8,Wetland,2949
v5,3,4,Urban,9,Beaver,526
v5,3,4,Urban,10,Insect/Disease,84
v5,3,5,Water,1,Harvest,28
v5,3,5,Water,2,Development,292
v5,3,5,Water,3,Forest,1783
v5,3,5,Water,4,Urban,216
v5,3,5,Water,5,Water,148793
v5,3,5,Water,6,Agriculture,58
v5,3,5,Water,7,Grass/Shrub,213
v5,3,5,Water,8,Wetland,3234
v5,3,5,Water,9,Beaver,3298
v5,3,5,Water,10,Insect/Disease,114
v5,3,6,Agriculture,1,Harvest,1151
v5,3,6,Agriculture,2,Development,9374
v5,3,6,Agriculture,3,Forest,9784
v5,3,6,Agriculture,4,Urban,26069
v5,3,6,Agriculture,5,Water,481
v5,3,6,Agriculture,6,Agriculture,233280
v5,3,6,Agriculture,7,Grass/Shrub,14679
v5,3,6,Agriculture,8,Wetland,9137
v5,3,6,Agriculture,9,Beaver,321
v5,3,6,Agriculture,10,Insect/Disease,186
v5,3,7,Grass/Shrub,1,Harvest,2236
v5,3,7,Grass/Shrub,2,Development,6985
v5,3,7,Grass/Shrub,3,Forest,21699
v5,3,7,Grass/Shrub,4,Urban,19986
v5,3,7,Grass/Shrub,5,Water,252
v5,3,7,Grass/Shrub,6,Agriculture,29782
v5,3,7,Grass/Shrub,7,Grass/Shrub,46018
v5,3,7,Grass/Shrub,8,Wetland,30554
v5,3,7,Grass/Shrub,9,Beaver,8814
v5,3,7,Grass/Shrub,10,Insect/Disease,1565
v5,3,8,Wetland,1,Harvest,1518
v5,3,8,Wetland,2,Development,2109
v5,3,8,Wetland,3,Forest,24482
v5,3,8,Wetland,4,Urban,5737
v5,3,8,Wetland,5,Water,7733
v5,3,8,Wetland,6,Agriculture,4647
v5,3,8,Wetland,7,Grass/Shrub,28655
v5,3,8,Wetland,8,Wetland,63104
v5,3,8,Wetland,9,Beaver,45734
v5,3,8,Wetland,10,Insect/Disease,6569
v5,3,9,Beaver,1,Harvest,4
v5,3,9,Beaver,2,Development,8
v5,3,9,Beaver,3,Forest,39
v5,3,9,Beaver,4,Urban,11
v5,3,9,Beaver,5,Water,19
v5,3,9,Beaver,6,Agriculture,36
v5,3,9,Beaver,7,Grass/Shrub,137
v5,3,9,Beaver,8,Wetland,201
v5,3,9,Beaver,9,Beaver,272
v5,3,9,Beaver,10,Insect/Disease,29
v5,3,10,Insect/Disease,1,Harvest,893
v5,3,10,Insect/Disease,2,Development,18
v5,3,10,Insect/Disease,3,Forest,1010
v5,3,10,Insect/Disease,4,Urban,32
v5,3,10,Insect/Disease,6,Agriculture,11
v5,3,10,Insect/Disease,7,Grass/Shrub,153
v5,3,10,Insect/Disease,8,Wetland,133
v5,3,10,Insect/Disease,9,Beaver,1351
v5,3,10,Insect/Disease,10,Insect/Disease,120
v5,5,1,Harvest,1,Harvest,551
v5,5,1,Harvest,2,Development,30
v5,5,1,Harvest,3,Forest,4531
v5,5,1,Harvest,4,Urban,210
v5,5,1,Harvest,6,Agriculture,18
v5,5,1,Harvest,7,Grass/Shrub,403
v5,5,1,Harvest,8,Wetland,247
v5,5,1,Harvest,9,Beaver,894
v5,5,1,Harvest,10,Insect/Disease,273
v5,5,2,Development,1,Harvest,7
v5,5,2,Development,2,Development,20
v5,5,2,Development,3,Forest,61
v5,5,2,Development,4,Urban,124
v5,5,2,Development,5,Water,2
v5,5,2,Development,6,Agriculture,100
v5,5,2,Development,7,Grass/Shrub,52
v5,5,2,Development,8,Wetland,34
v5,5,2,Development,9,Beaver,2
v5,5,3,Forest,1,Harvest,19294
v5,5,3,Forest,2,Development,1707
v5,5,3,Forest,3,Forest,210381
v5,5,3,Forest,4,Urban,4059
v5,5,3,Forest,5,Water,864
v5,5,3,Forest,6,Agriculture,1886
v5,5,3,Forest,7,Grass/Shrub,25310
v5,5,3,Forest,8,Wetland,11736
v5,5,3,Forest,9,Beaver,83444
v5,5,3,Forest,10,Insect/Disease,13743
v5,5,4,Urban,1,Harvest,112
v5,5,4,Urban,2,Development,566
v5,5,4,Urban,3,Forest,770
v5,5,4,Urban,4,Urban,13953
v5,5,4,Urban,5,Water,83
v5,5,4,Urban,6,Agriculture,1091
v5,5,4,Urban,7,Grass/Shrub,176
v5,5,4,Urban,8,Wetland,806
v5,5,4,Urban,9,Beaver,135
v5,5,4,Urban,10,Insect/Disease,19
v5,5,5,Water,1,Harvest,3
v5,5,5,Water,2,Development,74
v5,5,5,Water,3,Forest,588
v5,5,5,Water,4,Urban,80
v5,5,5,Water,5,Water,53504
v5,5,5,Water,6,Agriculture,14
v5,5,5,Water,7,Grass/Shrub,62
v5,5,5,Water,8,Wetland,1069
v5,5,5,Water,9,Beaver,1067
v5,5,5,Water,10,Insect/Disease,17
v5,5,6,Agriculture,1,Harvest,283
v5,5,6,Agriculture,2,Development,3173
v5,5,6,Agriculture,3,Forest,3760
v5,5,6,Agriculture,4,Urban,10089
v5,5,6,Agriculture,5,Water,170
v5,5,6,Agriculture,6,Agriculture,85638
v5,5,6,Agriculture,7,Grass/Shrub,4905
v5,5,6,Agriculture,8,Wetland,3204
v5,5,6,Agriculture,9,Beaver,92
v5,5,6,Agriculture,10,Insect/Disease,60
v5,5,7,Grass/Shrub,1,Harvest,677
v5,5,7,Grass/Shrub,2,Development,2328
v5,5,7,Grass/Shrub,3,Forest,7355
v5,5,7,Grass/Shrub,4,Urban,7313
v5,5,7,Grass/Shrub,5,Water,109
v5,5,7,Grass/Shrub,6,Agriculture,10271
v5,5,7,Grass/Shrub,7,Grass/Shrub,16128
v5,5,7,Grass/Shrub,8,Wetland,10618
v5,5,7,Grass/Shrub,9,Beaver,3067
v5,5,7,Grass/Shrub,10,Insect/Disease,544
v5,5,8,Wetland,1,Harvest,405
v5,5,8,Wetland,2,Development,593
v5,5,8,Wetland,3,Forest,7929
v5,5,8,Wetland,4,Urban,2026
v5,5,8,Wetland,5,Water,2784
v5,5,8,Wetland,6,Agriculture,1477
v5,5,8,Wetland,7,Grass/Shrub,9627
v5,5,8,Wetland,8,Wetland,22309
v5,5,8,Wetland,9,Beaver,16066
v5,5,8,Wetland,10,Insect/Disease,2354
v5,5,9,Beaver,1,Harvest,1
v5,5,9,Beaver,2,Development,3
v5,5,9,Beaver,3,Forest,12
v5,5,9,Beaver,4,Urban,3
v5,5,9,Beaver,5,Water,4
v5,5,9,Beaver,6,Agriculture,11
v5,5,9,Beaver,7,Grass/Shrub,39
v5,5,9,Beaver,8,Wetland,67
v5,5,9,Beaver,9,Beaver,84
v5,5,9,Beaver,10,Insect/Disease,8
v5,5,10,Insect/Disease,1,Harvest,262
v5,5,10,Insect/Disease,2,Development,2
v5,5,10,Insect/Disease,3,Forest,264
v5,5,10,Insect/Disease,4,Urban,5
v5,5,10,Insect/Disease,7,Grass/Shrub,44
v5,5,10,Insect/Disease,8,Wetland,37
v5,5,10,Insect/Disease,9,Beaver,438
v5,5,10,Insect/Disease,10,Insect/Disease,33
v5,7,1,Harvest,1,Harvest,266
v5,7,1,Harvest,2,Development,6
v5,7,1,Harvest,3,Forest,2335
v5,7,1,Harvest,4,Urban,90
v5,7,1,Harvest,5,Water,1
v5,7,1,Harvest,6,Agriculture,4
v5,7,1,Harvest,7,Grass/Shrub,178
v5,7,1,Harvest,8,Wetland,125
v5,7,1,Harvest,9,Beaver,436
v5,7,1,Harvest,10,Insect/Disease,137
v5,7,2,Development,1,Harvest,3
v5,7,2,Development,2,Development,10
v5,7,2,Development,3,Forest,35
v5,7,2,Development,4,Urban,59
v5,7,2,Development,5,Water,1
v5,7,2,Development,6,Agriculture,47
v5,7,2,Development,7,Grass/Shrub,25
v5,7,2,Development,8,Wetland,18
v5,7,2,Development,9,Beaver,1
v5,7,3,Forest,1,Harvest,9568
v5,7,3,Forest,2,Development,768
v5,7,3,Forest,3,Forest,109597
v5,7,3,Forest,4,Urban,2290
v5,7,3,Forest,5,Water,509
v5,7,3,Forest,6,Agriculture,1018
v5,7,3,Forest,7,Grass/Shrub,13112
v5,7,3,Forest,8,Wetland,6146
v5,7,3,Forest,9,Beaver,43541
v5,7,3,Forest,10,Insect/Disease,7096
v5,7,4,Urban,1,Harvest,27
v5,7,4,Urban,2,Development,232
v5,7,4,Urban,3,Forest,335
v5,7,4,Urban,4,Urban,6554
v5,7,4,Urban,5,Water,43
v5,7,4,Urban,6,Agriculture,470
v5,7,4,Urban,7,Grass/Shrub,71
v5,7,4,Urban,8,Wetland,308
v5,7,4,Urban,9,Beaver,55
v5,7,4,Urban,10,Insect/Disease,5
v5,7,5,Water,1,Harvest,2
v5,7,5,Water,2,Development,30
v5,7,5,Water,3,Forest,290
v5,7,5,Water,4,Urban,46
v5,7,5,Water,5,Water,27578
v5,7,5,Water,6,Agriculture,4
v5,7,5,Water,7,Grass/Shrub,37
v5,7,5,Water,8,Wetland,478
v5,7,5,Water,9,Beaver,464
v5,7,5,Water,10,Insect/Disease,7
v5,7,6,Agriculture,1,Harvest,99
v5,7,6,Agriculture,2,Development,1524
v5,7,6,Agriculture,3,Forest,2036
v5,7,6,Agriculture,4,Urban,5187
v5,7,6,Agriculture,5,Water,85
v5,7,6,Agriculture,6,Agriculture,44977
v5,7,6,Agriculture,7,Grass/Shrub,2396
v5,7,6,Agriculture,8,Wetland,1513
v5,7,6,Agriculture,9,Beaver,41
v5,7,6,Agriculture,10,Insect/Disease,35
v5,7,7,Grass/Shrub,1,Harvest,310
v5,7,7,Grass/Shrub,2,Development,1101
v5,7,7,Grass/Shrub,3,Forest,3601
v5,7,7,Grass/Shrub,4,Urban,3737
v5,7,7,Grass/Shrub,5,Water,63
v5,7,7,Grass/Shrub,6,Agriculture,5158
v5,7,7,Grass/Shrub,7,Grass/Shrub,8017
v5,7,7,Grass/Shrub,8,Wetland,5255
v5,7,7,Grass/Shrub,9,Beaver,1521
v5,7,7,Grass/Shrub,10,Insect/Disease,254
v5,7,8,Wetland,1,Harvest,146
v5,7,8,Wetland,2,Development,267
v5,7,8,Wetland,3,Forest,3881
v5,7,8,Wetland,4,Urban,1032
v5,7,8,Wetland,5,Water,1439
v5,7,8,Wetland,6,Agriculture,708
v5,7,8,Wetland,7,Grass/Shrub,4657
v5,7,8,Wetland,8,Wetland,11375
v5,7,8,Wetland,9,Beaver,8062
v5,7,8,Wetland,10,Insect/Disease,1190
v5,7,9,Beaver,2,Development,1
v5,7,9,Beaver,3,Forest,1
v5,7,9,Beaver,4,Urban,2
v5,7,9,Beaver,5,Water,1
v5,7,9,Beaver,6,Agriculture,4
v5,7,9,Beaver,7,Grass/Shrub,23
v5,7,9,Beaver,8,Wetland,24
v5,7,9,Beaver,9,Beaver,32
v5,7,9,Beaver,10,Insect/Disease,5
v5,7,10,Insect/Disease,1,Harvest,100
v5,7,10,Insect/Disease,2,Development,1
v5,7,10,Insect/Disease,3,Forest,109
v5,7,10,Insect/Disease,7,Grass/Shrub,18
v5,7,10,Insect/Disease,8,Wetland,16
v5,7,10,Insect/Disease,9,Beaver,176
v5,7,10,Insect/Disease,10,Insect/Disease,15
v5,9,1,Harvest,1,Harvest,154
v5,9,1,Harvest,2,Development,5
v5,9,1,Harvest,3,Forest,1383
v5,9,1,Harvest,4,Urban,56
v5,9,1,Harvest,6,Agriculture,1
v5,9,1,Harvest,7,Grass/Shrub,104
v5,9,1,Harvest,8,Wetland,74
v5,9,1,Harvest,9,Beaver,260
v5,9,1,Harvest,10,Insect/Disease,84
v5,9,2,Development,1,Harvest,1
v5,9,2,Development,2,Development,5
v5,9,2,Development,3,Forest,15
v5,9,2,Development,4,Urban,40
v5,9,2,Development,6,Agriculture,27
v5,9,2,Development,7,Grass/Shrub,13
v5,9,2,Development,8,Wetland,6
v5,9,3,Forest,1,Harvest,5460
v5,9,3,Forest,2,Development,416
v5,9,3,Forest,3,Forest,66123
v5,9,3,Forest,4,Urban,1363
v5,9,3,Forest,5,Water,331
v5,9,3,Forest,6,Agriculture,584
v5,9,3,Forest,7,Grass/Shrub,7867
v5,9,3,Forest,8,Wetland,3783
v5,9,3,Forest,9,Beaver,25999
v5,9,3,Forest,10,Insect/Disease,4164
v5,9,4,Urban,1,Harvest,8
v5,9,4,Urban,2,Development,108
v5,9,4,Urban,3,Forest,181
v5,9,4,Urban,4,Urban,3687
v5,9,4,Urban,5,Water,29
v5,9,4,Urban,6,Agriculture,244
v5,9,4,Urban,7,Grass/Shrub,36
v5,9,4,Urban,8,Wetland,136
v5,9,4,Urban,9,Beaver,27
v5,9,4,Urban,10,Insect/Disease,1
v5,9,5,Water,1,Harvest,1
v5,9,5,Water,2,Development,17
v5,9,5,Water,3,Forest,147
v5,9,5,Water,4,Urban,25
v5,9,5,Water,5,Water,16409
v5,9,5,Water,6,Agriculture,1
v5,9,5,Water,7,Grass/Shrub,16
v5,9,5,Water,8,Wetland,234
v5,9,5,Water,9,Beaver,253
v5,9,5,Water,10,Insect/Disease,3
v5,9,6,Agriculture,1,Harvest,37
v5,9,6,Agriculture,2,Development,848
v5,9,6,Agriculture,3,Forest,1335
v5,9,6,Agriculture,4,Urban,2801
v5,9,6,Agriculture,5,Water,45
v5,9,6,Agriculture,6,Agriculture,27383
v5,9,6,Agriculture,7,Grass/Shrub,1306
v5,9,6,Agriculture,8,Wetland,923
v5,9,6,Agriculture,9,Beaver,24
v5,9,6,Agriculture,10,Insect/Disease,21
v5,9,7,Grass/Shrub,1,Harvest,177
v5,9,7,Grass/Shrub,2,Development,624
v5,9,7,Grass/Shrub,3,Forest,2160
v5,9,7,Grass/Shrub,4,Urban,2213
v5,9,7,Grass/Shrub,5,Water,31
v5,9,7,Grass/Shrub,6,Agriculture,3062
v5,9,7,Grass/Shrub,7,Grass/Shrub,4638
v5,9,7,Grass/Shrub,8,Wetland,2981
v5,9,7,Grass/Shrub,9,Beaver,879
v5,9,7,Grass/Shrub,10,Insect/Disease,141
v5,9,8,Wetland,1,Harvest,68
v5,9,8,Wetland,2,Development,127
v5,9,8,Wetland,3,Forest,2184
v5,9,8,Wetland,4,Urban,563
v5,9,8,Wetland,5,Water,854
v5,9,8,Wetland,6,Agriculture,417
v5,9,8,Wetland,7,Grass/Shrub,2718
v5,9,8,Wetland,8,Wetland,6553
v5,9,8,Wetland,9,Beaver,4772
v5,9,8,Wetland,10,Insect/Disease,709
v5,9,9,Beaver,3,Forest,2
